"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.807161042E0,1.179955363E0,1.686355972E1,1.631147027E0,1.698330303E1
2.817206042E0,1.092346430E0,1.788145065E1,1.795886159E0,1.800457457E1
2.827252042E0,1.316517234E0,1.867346764E1,1.961747289E0,1.882232886E1
2.837297042E0,1.350503564E0,1.984558868E1,2.062392950E0,1.999811778E1
2.847342042E0,1.457060456E0,2.118140411E1,2.086059093E0,2.133369513E1
2.857388042E0,1.586910844E0,2.232390785E1,2.057764530E0,2.247464221E1
2.867433042E0,1.657738686E0,2.320648384E1,2.007812977E0,2.335209418E1
2.877479042E0,1.179593921E0,2.405305099E1,1.456582427E0,2.412596809E1
2.887524042E0,4.964257479E-1,2.466012192E1,4.379930794E-1,2.466900666E1
2.897569042E0,2.198505878E0,2.358933640E1,1.229506373E0,2.372344633E1
2.907615042E0,-5.051296204E-2,2.336327171E1,-2.552551031E-1,2.336472067E1
2.917660042E0,-2.388083041E-1,2.264542007E1,-8.813563585E-1,2.266382291E1
2.927706042E0,-3.130934536E-1,2.188224220E1,-1.876316309E0,2.196476984E1
2.937751042E0,-1.438026875E-1,2.154837990E1,-2.414551735E0,2.168371314E1
2.947796042E0,-1.525330067E0,2.068255806E1,-1.382733941E0,2.078477310E1
2.957842042E0,-1.338412523E0,2.074058723E1,-1.184460521E0,2.081745070E1
2.967887042E0,-1.878955364E0,2.054719353E1,-1.184104681E0,2.066687540E1
2.977933042E0,-2.076924086E0,2.071823120E1,-1.038893580E0,2.084797395E1
2.987978042E0,-2.625738859E0,2.094865799E1,-7.654578090E-1,2.112644555E1
2.998023042E0,-1.137481809E0,2.152172852E1,-6.872817278E-1,2.156272291E1
3.008069042E0,3.564332128E-1,2.197067833E1,-7.530010492E-2,2.197369839E1
