"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.312558090E-1,-6.874999963E-4,9.624999948E-4,6.874999963E-4,1.368107719E-3
5.336536540E-1,-6.874999963E-4,9.624999948E-4,6.874999963E-4,1.368107719E-3
5.360517300E-1,-1.924999990E-3,2.199999988E-3,1.924999990E-3,3.500178548E-3
5.384496460E-1,-1.924999990E-3,-2.749999985E-4,1.924999990E-3,2.736215437E-3
5.408477200E-1,-3.162499983E-3,-2.749999985E-4,1.924999990E-3,3.712499980E-3
5.432455690E-1,-1.924999990E-3,9.624999948E-4,6.874999963E-4,2.259355537E-3
5.456434150E-1,-6.874999963E-4,9.624999948E-4,-4.124999978E-4,1.252684610E-3
5.480425670E-1,-1.924999990E-3,9.624999948E-4,6.874999963E-4,2.259355537E-3
5.504394150E-1,-6.874999963E-4,-1.512499992E-3,-4.124999978E-4,1.711861185E-3
5.528372590E-1,5.499999970E-4,9.624999948E-4,1.924999990E-3,2.221380471E-3
5.552351820E-1,5.499999970E-4,9.624999948E-4,6.874999963E-4,1.304439528E-3
5.576332590E-1,-6.874999963E-4,9.624999948E-4,-4.124999978E-4,1.252684610E-3
5.600311840E-1,-6.874999963E-4,-2.749999985E-4,6.874999963E-4,1.010414513E-3
5.624290110E-1,-6.874999963E-4,-2.612499986E-3,-4.124999978E-4,2.732758436E-3
5.648270860E-1,-1.924999990E-3,-1.512499992E-3,6.874999963E-4,2.542820762E-3
5.672261630E-1,-1.924999990E-3,2.199999988E-3,1.924999990E-3,3.500178548E-3
5.696228570E-1,-6.874999963E-4,-2.749999985E-4,6.874999963E-4,1.010414513E-3
5.720209320E-1,-6.874999963E-4,2.199999988E-3,1.924999990E-3,3.003045313E-3
5.744188550E-1,-6.874999963E-4,9.624999948E-4,6.874999963E-4,1.368107719E-3
5.768167040E-1,-1.924999990E-3,9.624999948E-4,1.924999990E-3,2.887499984E-3
5.792147780E-1,-1.924999990E-3,-2.749999985E-4,6.874999963E-4,2.062499989E-3
5.816126270E-1,-6.874999963E-4,9.624999948E-4,1.924999990E-3,2.259355537E-3
5.840105480E-1,-6.874999963E-4,9.624999948E-4,-4.124999978E-4,1.252684610E-3
5.864096060E-1,-6.874999963E-4,9.624999948E-4,-1.649999991E-3,2.030163160E-3
